postID,theDate,thread,hasword,prompt,wordz,post
95000,1415741980,15,0,Fall: Week 9,,"Response to Becky/Chris

Your experiment along with Davids prove that when in an equal state in the tubes or in the holding tanks, the siphon will not work.  This at least we can all agree with.  I like to use the word in equilibrium.  Another part that you also verified as David did was that whatever side of the siphon has more mass, that is the direction that the water will flow.  I never thought of the air as particles pushing down in the holding tank.  I always thought of it as air pressuer, so that puts another picture in my mind.  You guys did a great job on your experiments.  Thank you. 
"
95021,1415748620,2,0,Fall: Week 9,,"Deanna,

I can agree to the level of frustration and trying to find other investigations to explain our thinking. What did you mean by it can be reversed when the outflow is converted to the intake and vie versa?  I am trying to develop a picture of this in my head.

You said suction has to start the flow, like a vacuum.  However if we were to submerge a tube in the fluid, the siphoning process will still happen.  Do you still consider the submerging suction? I also would like to know what you mean you say viscosity is a property that allows the liquid to cling to the tubing.  I am not challenging this thought, i just do not know what you mean when you make this claim.  I know that the viscosity will affect the rate of the flow, but I did not consider the ability to stick to the tube.  
"
95022,1415749423,10,0,Fall: Week 9,,
95023,1415750042,5,1,Fall: Week 9,...still struggling with the air pressure connection to this process. I...,"Jen, it seems you and I are still struggling with the air pressure connection to this process.  I am still  not convinced that gravity is the only factor that keeps the siphoning process happening. The pulling over and not down is what has me twisted.  I wish I could say with certainty the effect air pressure has on the process wether in a holding tank or in the rainbow example.  Is there room in the tube for a gradient difference that results in air pressure playing a role?  
"
95030,1415752849,3,1,Fall: Week 9,...still struggling with the air pressure connection to this process. I...,"Paul,

As I read through your experiments, you found that apex height did not increase the flow rate (or friction offset it).  I start to wonder about the debate that is ongoing whether it is gravity, air pressure, or a combo of the two that causes the siphon to flow.  I start to wonder if the length of the downspout would increase the flow rate.  One would think so if they believed with the argument that gravity plays an important role in the flow of the siphon that the longer the downspout the faster the flow would be because there would be more water on this side therefore more gravitational pull.  I don&rsquo;t know the answer but wonder.
"
95031,1415752892,5,1,Fall: Week 9,...gravity and air or air pressure for the siphon to work...,"Jen,

The discussion of how you need both gravity and air or air pressure for the siphon to work made me start wondering.  When you refer to air pressure and gravity playing a part, I am curious what you mean by air pressure?  I agree that air has something to do with it, that there needs to be air allowed to fill the holding tank as the water moves into the siphon tube&hellip;but is this air pressure?  I guess, I don&rsquo;t really know what air pressure it, I mean I know that air needs to be present to fill the empty space but is it air pressure that causes the siphon to flow or just the fact that air needs to be there.   I mean, is it the pressure of the air that allows the siphon to flow or just the fact that a suction is not being created in the holding tank (by having a lid on it) as the water flows through the tube and the holding tank is emptied?  Just some thoughts I have been struggling with understanding and your paper made me think more about them.
"
95067,1415762467,16,1,Fall: Week 9,...about the role of air pressure though. How much air pressure...,"David

After reading your paper I am certainly still convinced that gravity plays a major role in siphoning. It made sense when you mentioned that due to gravity the water is being pulled to the lowest point available. I agree, when Katie and I conducted our experiments we came to the same conclusion. I am still not convinced or sure about the role of air pressure though. How much air pressure  is needed and what if there are different amounts of air pressure at a given time or place. 

Thanks for the experiment showing a rainbow. Now I am curious why this occurs. I would have the same initial thoughts about what would happen as you did. 

 

 
"
95070,1415763334,17,0,Fall: Week 9,,"Response to Paul, 

Very interesting scenarios Paul. I am wondering why the longer intake flowed at a slower rate. Could it be that the same amount of force is used but it is almost more ( for a lack of a better word choice) concentrated because it is in a smaller space. Just a thought. You created some scenarios that are thought provoking. 
"
95313,1415819401,8,0,Fall: Week 9,,
95334,1415822801,18,0,Fall: Week 9,,
95335,1415822848,9,0,Fall: Week 9,,
95359,1415838407,5,0,Fall: Week 9,,
95372,1415840443,10,0,Fall: Week 9,,
95383,1415842287,7,0,Fall: Week 9,,
95412,1415848293,4,1,Fall: Week 9,...that both gravity and air pressure both make a siphon what...,"David,

Your experiments are clear to me and I agree with your assertion that both gravity and air pressure both make a siphon what it is.  (IMHO- without both of those what you have is a liquid being pushed through a hose by a force.

Your discussion did get me wondering, however, what would happen to your second experiment an environment where there was gravity but no atmosphere.     I am not sure there is such a place so well have to do it in our heads as a mind experiment.

The way I see it your experiment #2 would start to flow immediately because the gravity would do the pulling on the longer side.  The air pressure would not affect either side of the tube and would therefore be at zero balance (equilibrium).  

By extension, I now think that the same would work on a full siphon.   Given the chance to work, a full siphon, with balance zero pressure areas on all sides and ends, then it should flow because there is not the pressure differential that your earlier test had when you covered the holding tank.  
"
95637,1415931715,3,0,Fall: Week 9,,"Response to Vesals comments
"
94313,1415451781,1,1,Fall: Week 10,...water along and (2)possibly air pressure pushing from below. As the...,"&lt;strong&gt;Why doesn&rsquo;t the water fall on both sides of the &ldquo;rainbow&rdquo;?  Saying that there is no source of air to replace the water doesn&rsquo;t really explain what&lt;em&gt; &lt;/em&gt;&lt;em&gt;holds&lt;/em&gt; the water!&lt;/strong&gt; I have been wondering what force causes the water to travel over the apex to the exiting side.  My thoughts are (1)attraction between water molecules pulls the water along and (2)possibly air pressure pushing from below.  As the water exits the tube, air enters to take the vacated space.  As a less dense molecule, air is going to rise.  As it rises, is it able to apply any sort of an assistive push?
	&lt;strong&gt;What would happen if we seal the container receiving the outflow? &lt;/strong&gt;If the receiving container were sealed, I beleive siphoning would be disrupted.  There is air in this sealed receiving container.  In order for water to enter, the air must vacate/be pushed out by the entering water.  The air might compress, allowing some water to enter, but there is less space available for water.
"
94338,1415481032,2,1,Fall: Week 10,...also due to equilibrium of pressure on both sides. I also...,"The rainbow affect; I think that this may be in part due to waters surface tension. I also think that it is also due to equilibrium of pressure on both sides. I also think that the equal weight on both sides is equal. So this means that gravity pulls down on both sides with equal force due to the weight distribution. 

I think that if we sealed the outflow the water couldnt flow because only one substance could occupy space at one time  what I mean is air occupies a specific volume and water occupies the rest of the total volume  The total volume is finite  

Even if air pressure is greater nearer the outflow, the pressure of water is greater than that of air so it would have no affect. Also it relates to the volume of air and the pressure of air  the volume on top of the main reservoir is much greater as compared to the volume of air and pressure at the outflow  

 
"
95037,1415753563,3,1,Fall: Week 10,...there is actually less air pressure when the water is moving...,"I believe water doesnt fall on both sides of the rainbow because there is equilibrium.  There isnt more water on one side than the other, so gravity is not working harder on one side due to more mass.  I may be a little confused by the effect of sealing the receiving container.  Wouldnt the process still continue, as gravity will still work in this case.  As long as the tube is position downward and the the receiving tanks is below the holding tank, the flow should not be interrupted. I say this because I dont know if there is a tight enough seal that wouldnt allow air to escape. I think air would find the slightest opening and move towards a less dense area.  

As for the water flowing, it think the rate of the water is why the water does flow from the outspout.  I think there is actually less air pressure when the water is moving faster (somehow) and therefore, water will flow. The air pressure goes towards the flow because there is less pressure and the water fills the container.  
"
95779,1416140917,1,1,Fall: Week 10,"...it was sealed, the air pressure within it would only allow...","I agree, Paul, just as the siphon needed an open container to work on the side where the water is being siphoned from, the receiving side would also need to have the ability to fill up with the water coming in - if it was sealed, the air pressure within it would only allow a certain amount in, then the air pressure from above the water line would stop it from filling - I wonder if the force of the water coming in were great enough and the container was more like a balloon, would the container pop if pushed to its limits? or would the water not be able to enter at all?
"
95778,1416140308,1,0,Fall: Week 11,,
95932,1416175573,2,0,Fall: Week 11,,
96513,1416258716,3,0,Fall: Week 11,,
96520,1416260738,4,0,Fall: Week 11,,"Air Piglets and the lid experiment.

 

When the holding tank is covered with a lid, there are a gazillion air piglets bumping into each other and the water piglets that are also in the holding tank.  The water piglets are heavier than the air piglets making them fatter and lazier.  They loung around the bottom of the container and dont move as much as the air piglets do.  Because the water piglets are taking up all the space at the bottom of the holding tank, the air piglets are only left with the top of the holding tank to run, bump and thump.  Once you put a lid on the holding tank youve now created an exclusive air and water piglet party with a set number of guests.  If youre not already in, youre not invited!  Now add the siphon tube.  Just like in the holding tank, the heavy, lazy water piglets hang out at the bottom of the straw intake area and the more bouncy, energetic air piglets fill the rest of the straw.  If we bend the straw and suck on the outflow part of the straw, well have sucked out many of the cute little air piglets from the outflow.  Becuase there are less air piglets here and more air piglets bumping and pushing in the holding tank, the water piglets would start to feel pushed up the straw.  But they cant go until more piglets (air, water or other) are allowed into the party in the holding tank. 
"
97205,1416346066,4,0,Fall: Week 11,,"Thats great Jennifer!  LOL  Loved it!
"
97208,1416347798,5,1,Fall: Week 11,...my take on what air pressure would look like in piglet...,"You all have to know how much I am loving this Air Piglet comparison.  I am so excited that I have included a picture of my take on what air pressure would look like in piglet form:

My picture shows what the air molecules would look like if they were little air piglets.  The air piglets love to party, and so they continue to fill the party space, which is the upper holding tank.  The continue to pig pile on top of each other which creates a lot of pressure on the bottom.  Well, the bottom piglets hate this, as we would because who wants to be on the bottom of a pig pile?  They need to escape to reduce the pressure that is on them.  They seek a way out of this mess, and low and behold, there is the intake valve.  They begin to be pushed up the intake valve, and as they are pushed more air piglets continue to pile into the party, meaning they continue to fall into the upper holding tank to take the place of the air piglets that have left the party (intake valve).  The pressure continues to build, thus continuing to displace air piglets up the intake valve, pushing towards the apex.  Once this party hits the apex, gravity takes over, plunging them down the downspout.  

Additionally, if you shut the door to this party (meaning put a lid on the upper holding tank), no other party pigs can come in, thus ceasing the problem of the air pressure, thus stopping the siphon.  

Whew!! If anyone wants this picture signed or autographed please see me next week.  :)

 
"
97556,1416417841,6,1,Fall: Week 11,"...build and build, applying the pressure and the pushing on the...","Yes!  I finally feel like I can get a grasp on why this pulling over the hump (apex) with gravity didn&rsquo;t make sense to me.  Not that what I am about to explain will make any more sense, but it will appeal to my common sense compass.

In the open container, the air piglets are all over the place.  And although air and water are both fluids, there is a difference.  I mean the water piglets do not pile up like the air piglets, as in the siphoning experiment there was a set volume.  The air piglets continue to build and build, applying the pressure and the pushing on the water piglets.  The water piglets are not happy and feel uncomfortable and they want out.  The only place to go is in the straw and over the apex.  This is when gravity finishes the job and why the siphoning process continues.

So now I think about adding a lid to the mechanism.  When the lid is added the pressure from the air piglets is less intense.  The air piglets are now building on the lid, but not on the water piglets, and so the siphoning process will stop because the water piglets do not feel the pressure to escape.

 
"
97588,1416422599,7,0,Fall: Week 11,,"Week 11 Response from Becky &amp;amp; Chris
"
97653,1416429872,8,0,Fall: Week 11,,
97654,1416433653,8,0,Fall: Week 11,,"Karen and Kathleen,

I was thinking about what you said about a one way valve. Would it really work? And does this mean that the piglets would travel up to the holding tank? I think it may be difficult for the piglets to move uphill. And I think no matter where you put the cover it may limit the movement of piglets. What are your thoughts? And do I understand you correctly?
"
97655,1416434055,5,1,Fall: Week 11,...about where you think the pressure is greatest. Would the piglets...,"Great picture Monet:) lol

Love the piglet scenario. I am interested in finding out about where you think the pressure is greatest. Would the piglets feel more pressure in the tank or in the tubing? Because you made a reference to pressure in the tank. I think thats what I understood. I may be confused and really impressed with your art. lol
"
97666,1416438656,5,1,Fall: Week 11,...to help to understand how pressure works. It is always a...,"I want in on the picture. Great work! I think that the air piglets are a great way to help kids(and us) a fun way to help to understand how pressure works. It is always a pleasure to read your animated descriptions!
"
97667,1416439876,9,0,Fall: Week 11,,
97668,1416441709,5,1,Fall: Week 11,...am thinking that the most pressure would build around the intake...,"Deanna,

I am thinking that the most pressure would build around the intake and at the beginning of the up upspout.  That would explain why the piglets move up the tube.  
"
97669,1416443085,2,0,Fall: Week 11,,"David,

I think weve got those items in the closet. Well do that test and make Mr. Boyle proud.
"
97674,1416445651,10,1,Fall: Week 11,...What if there were NO pressure on any of it?...,"What if there were NO pressure on any of it?
"
98195,1416593961,1,0,Fall: Week 11,,"Some feedback for you---embedded as comments in the Word document.

 
"
98196,1416593985,2,0,Fall: Week 11,,"Some feedback for you---embedded as comments in the Word document.

 
"
98198,1416594014,5,0,Fall: Week 11,,"Some feedback for you---embedded as comments in the Word document.

 
"
98200,1416594036,8,0,Fall: Week 11,,"Some feedback for you---embedded as comments in the Word document.

 
"
98203,1416594060,3,0,Fall: Week 11,,"Some feedback for you---embedded as comments in the Word document.

 
"
98208,1416594078,10,0,Fall: Week 11,,"Some feedback for you---embedded as comments in the Word document.

 
"
98210,1416594094,7,0,Fall: Week 11,,"Some feedback for you---embedded as comments in the Word document.

 
"
98212,1416594121,9,0,Fall: Week 11,,"Some feedback for you---embedded as comments in the Word document.

 
"
98215,1416594140,4,0,Fall: Week 11,,"Some feedback for you---embedded as comments in the Word document.

 
"
98245,1416604361,10,0,Fall: Week 11,,"First I have to say that I love the diagram! Now for the science, I think that the siphon will still work due to the gravitational force. pulling on the water in the tube that has the greater amount of water regardless of the presence of the air piglets. At least that is  what makes sense, but I have been wrong before. It is sometimes difficult to really know since these are not conditions that we have any background knowledge of. It would be fun to give it a try.
"
98246,1416604971,9,1,Fall: Week 11,...each other and that increased pressure causes them to seek an...,"Greg-

I agree that  the air piglets on the downspout do overcome the gravitational difference caused by the unequal amounts of water on each side of the siphon tube. This difference in water dictates the direction in which the water will flow. The side with the greater amount of water is being pulled with more force, therefore the water flows out of the siphon on that side. The air piglets do collide with each other and that increased pressure causes them to seek an area of less pressure. As the water empties out of the tube that space is eventually created and will take the place of the water until an equilibrium of pressure is met.
"
98253,1416656006,6,1,Fall: Week 11,...~ I can see the pressure of the air on top...,"Hi Tonya ~ I can see the pressure of the air on top of the water, and the need for the water to want out, with the only escape from the bottom being the downspout (for it to go up into) thats where it goes.  I think for me, it would require the suction at the other end first (obviously) because just the air pressure alone wont get it moving, so Im wondering how it keeps going.  If the air pressure itself isnt enough to get it going, how does it keep moving?  In the downspout, gravity pulls on the water as it comes out (because theres more on that side as long as it is below the water line in the holding tank) - how does it keep moving up?  Do you think its the air pressure alone?  I think it has to be the combination of the forces pushing and pulling at the same time.
"
98254,1416656492,7,0,Fall: Week 11,,"I totally agree.  I think both forces have to be working together in order for the siphoning to occur.  I like the chain/chair analogy - if someone were to sit on the end of the chain as it was falling off the other side (like a lid being put on the holding tank) the chain would stop moving and resume when the person got up.  I didnt set the experiment up, so I cant manipulate any of the variables, but a question come to mind -  if the siphon was working and a lid was then placed on it, would the water stop at the end of the outflow or would that side of the tube empty (here I am thinking of the rainbow)? 
"
98255,1416664494,11,0,Fall: Week 11,,
98256,1416665682,4,1,Fall: Week 11,"...been discounting the role air pressure plays, but I am starting...","Responding to Jenn&rsquo;s Air Piglet Experiment

As I wrap my head around your description Jenn, I keep thinking about the different places in the story/mechanism we can start from.  The movement of the fluids (both water and air) is definitely a combination of pushing and pulling.  Your description seems to suggest that this is happening in unison.  I think I need to adopt your line of thinking.  I want to quantify the two forces.  I want to see if one force starts the siphoning and then another force takes over.  For example, (if there was a way) put the siphoning system in a bell jar and turn on the vacuum.  If the siphoning could be started, would it continue in this vacuum environment?  Could the siphoning occur if one force is removed?  I have been discounting the role air pressure plays, but I am starting to believe that the two forces actually do work together.  Your analogy has helped a lot &ndash; thank you.

 
"
98257,1416667431,12,0,Fall: Week 11,,"Response to Response

the suction begins at the outflow from a source to start the flow. It wont start on its own.
	Once the flow begins the piglets flow down the out flow and gravity takes over.
	Piglets are now being pulled into the intake end.
	Gravity pulls down on the piglets in the outflow because there is more weight in this end.
	The flow continues until there is no liquid/piglets left to move from the main tank.
	a closed system would limit the volume of piglets in or out of the system so there would be no flow.
"
98258,1416667867,5,1,Fall: Week 11,...are probably correct about the pressure being great at the intake...,"Colleen,

You are probably correct about the pressure being great at the intake due to the piglets rushing in. But I was thinking about the difference in pressure. Like where would the pressure be greatest? Im not sure, but I think pressure would be greater near the apex as the piglets are entering because gravity is pulling down at the same time piglets are rushing upward to make it over the apex. Maybe Im not clear on the whole thing. What are your thoughts?
"
98260,1416668208,5,1,Fall: Week 11,...intake and how the air pressure increases with added air as...,"Responding to Colleen&rsquo;s Air Piglet &ndash; week 11

HI Colleen &ndash; I have been thinking a lot about the role that air and gravity play in the siphoning process.   As I think more and more about what you and Jenn have been describing, I am getting a better understanding of the mechanism (I think).  Your description nicely describes the force air pressures plays at pushing water up the intake and how the air pressure increases with added air as more space becomes available above the water due to the water leaving the holding tank and entering the intake.   By adding the lid the force of gravity and the siphoning process being halted may have finalized some confusion for me (I think).  Do you think the siphoning would continue if there was no lid but there was not air pressure as well (vacuum?)?  Can gravity alone keep the water siphoning once the process has begun?

I do need some clarification &ndash; at the end of your paper you mentioned the air piglets get displaced up the intake.  Earlier you said the air was pushing the water into the intake.  Did you mean that the water was continuing to be displaced into the intake as more and more air piglets piled on top of the water?
"
98261,1416668434,5,0,Fall: Week 11,,"Im probable not making sense, so here is a picture.

 
"
98271,1416692073,10,0,Fall: Week 11,,"Response to VD
"
98293,1416752146,7,0,Fall: Week 11,,"Chris/Becky,

I understand what you say about how the air piglets have more room to roam so they go up the intake straw but when you say that when the holding takn is sealed they fill up the &ldquo;now excessive corral space&rdquo;&hellip;I wonder how the know that they cannot move any further.  At what point does the corral space become excessive and restrict their movement?  Is there a formula for how many or little amount of air piglets can fill a space?  It would make sense that there would be for how many&hellip;based on how many can squeeze together&hellip;but for how little?  Wouldn&rsquo;t they want more room if they can have it?

Would this idea work when thinking about the vacuum?   The air piglets can only spread out a certain amount of space&hellip;they cannot move more than a set amount of space from each other therefore when they become spread out they cannot stretch their space any more and this is why the siphon works?  What do you think?
"
98294,1416752676,1,1,Fall: Week 11,,"Donna,

I agree with you that unless there is a change in air pressure, the introduction of air piglets this is why the siphon stops working when you have a sealed holding tank.  I understand and agree that when you prick the apex of the rainbow this allows air piglets to flow into the pin prick and replace the water thus allowing it to flow.  But, you describe the pig-pile under then ends of the rainbow, when you pin prick the apex, the pig-piling is still under the ends of the rainbow&hellip;how all of a sudden can the water now run out into that pig-pile?  Does the pig-pile change when you prick the apex?
"
98301,1416761873,13,0,Fall: Week 11,,
98391,1416868327,4,0,Fall: Week 11,,"Response to Vesals comments
"
98392,1416868785,10,1,Fall: Week 11,,"Paul,

I tried this inside a vacuum pump and it worked. The liquid flowed. What does this mean? Im not sure but the suction was present even without air. So now theres the question. Why does this work with out air pressure? I think it works because the air inside the tube was being sucked out and in place of it was the liquid. I dont know for how long it would work. Maybe it would stop only when there is no more liquid in the main tank. I had to shut it down because the water boiled over and I was afraid the water would get sucked into the vacuum pump and destroy it. I will post the video for you to see. I hope this works.
"
98393,1416869004,8,1,Fall: Week 11,...You noted that The pressure of the air piglets is...,"You noted that The pressure of the air piglets is not enough to force the water piglets out of the holding tank and up the intake valve.  So how do the air piglets make it up the intake valve?  OK, I think youre saying if there are enough air piglets crammed into the holding tank with a lid, the air piglets will eventually push the water piglets up the intake valve.   If that is true, than are the water piglets are moving up the intake valve because of increased difference in air piglet pressure between the holding tank and the outflow?  Would the water piglets still flow up the intake valve if you created that increased difference in air piglet pressure between the holding tank and the outflow by sucking air piglets out of the outflow instead of pushing more air piglets into the sealed holding tank?
"
98394,1416869389,14,0,Fall: Week 11,,"David,

This video is for you. I tried the siphon in a vacuum and it does work? The question is why does it work? I responded to your post and I dont see it. So what I was thinking is that the suction from the removal of the air started the siphon and I really dont know when it would end. I stopped it early because I didnt want the water to go into the pump. You can watch the video, the water boiled fast and spilled over.

 
"
98395,1416869840,10,0,Fall: Week 11,,"In this sealed room, is the whole room a vacuum?  If gravity was the only force left, what would cause the water to move up the uptake part of the tube toward the apex for gravity to still be pulling the water to its lowest point?  Or, if you are assuming that the tube is already filled up to the outflow mark on the tube to start the siphon, are you sure that gravity would work the same in the vacuum?  Would the water flow down both sides of the bent tube away from the apex on each side without any air piglets?    
"
98396,1416869972,6,0,Fall: Week 11,,"Tonya,

I tried this with a lid and it does not work. The volume is fixed and no more particles can enter or exit. No matter what direction. I had a video of this and I think I deleted it. I will have to do this again to show you. Truly it doesnt work.
"
98397,1416870170,14,0,Fall: Week 11,,"Paul,

You should watch my video too. It works in a vacuum. No we need to figure out why.
"
98399,1416870357,15,1,Fall: Week 11,"...tank, putting a ton of pressure on the water piglets at...","Response to Jennifers Air Piglets:

Jen, your response was similar to mine in stating that once the top is put on the party is basically shut down for the remaining air piglets on the side.  What I didnt factor in was that the water piglets are considered heavier and Im not sure why.  I thought that the air piglets would be so happy to attend the party that theyd pig pile into the upper holding tank, putting a ton of pressure on the water piglets at the bottom.  Are they heavier because they are in the water?  You also changed my thinking in the idea that the air is sucked out of the straw, thus creating room for the water piglets to be moved or pushed up the straw.  In my thoughts I never took into account what happens to the air piglets in the straw, so thank you for holding me accountable on that one.  Great job in your story, it created a great visual for me to see your way of thinking.    
"
98400,1416871013,16,1,Fall: Week 11,"...that may have clarified the pressure questions I had. First off,...","Response to Katie/Karen:

Great job with the response and you brought up some great ideas that may have clarified the pressure questions I had.  First off, I too am thankful for the water piglets story as it really helped me to envision what may be going on with the siphon.  I originally wrote that I believed the air piglets put a ton of pressure on the water piglets (without the lid), like a pig pile, which eventually drove the water  piglets up the intake valve.  Your point in regards to the lid being on and creating an even bigger pressure may make more sense to me so Ill have to think upon this much more.  I never factored in the lid, other than when it is applied, there are no more air piglets invited in.  In addition, I also agreed that once the piglets are pushed up to the apex, the gravitational pull from the downspout would take over and pull the piglets into the lower holding tank.  
"
98406,1416875883,2,1,Fall: Week 11,...predict that the increased air pressure inside the holding tank will...,"This is a very fascinating experiment, Dave, and Ill look forward to hearing your results. I predict that the increased air pressure inside the holding tank will indeed force water up into the accepting straw (at least to a point), even if stoppered, so long as all of the seals you listed in your diagram are extremely tight. You will have created a more or less perfectly closed system by sealing all possible points of entry/exit for air and water molecules, so water will be forced into the accepting straw as additional air is added to the system. I dont think that the water will push all of the way up to the stopper, as air molecules occupy the accepting straw above the water line. I predict that the air molecules in the accepting straw will reach a point where they cannot become any more compressed (too many air piglets in one area), and that is the point at which water will stop flowing up the accepting straw.

In terms of your question about mechanism (&ldquo;Does the siphoning occur because the air must enter to replace the space vacated by the water or the air is actually responsible for pushing the water along as gravity pulls it along?&rdquo;), I believe that siphoning occurs because the air must enter to replace the space vacated by the water, hence the reason why siphoning did not occur when the holding tank was sealed. My original thought was that air pressure was the primary mechanism that caused siphoning to occur, but I now believe that it is more a lack of sufficient air pressure in the holding tank creating a vacuum of sorts that causes siphoning to cease. This vacuum overcomes the gravitational pull on the water in the downspout/outflow. 
"
98409,1416877168,9,1,Fall: Week 11,...of an imbalance in air pressure on either side of the...,"Greg,

I found your explanation of an imbalance in air pressure on either side of the siphon tube causing water to draw up into the upspout to be helpful. This is part of the mechanism that we have been a bit stymied on (how does water &ldquo;defy gravity&rdquo; to flow into the upspout?). I agree that the greater volume of water in the downspout and outflow weighs more and, as such, gravity has a greater impact on the water on that side of the siphon. I read the following numerous times as I think it is really important in answering the questions that I still have about the role of air pressure, but I might still need some clarification: &ldquo;The gravity pulling the water out the outflow tube also causes the water which is now flowing away from the up spout side to resist the air pressure on the air at the up spout end with a smaller force. This imbalance of air pressure is what is causing there to be no vacuum allowed inside of the tube. The faster the flow of water the less the water in the tube is pushing back on the air on the up spout side causing an equally increasing up flow of water into the siphon tube.&rdquo; So this is saying that, as water flows through the tube and out of the holding tank, there is less air pressure on the holding tank side of the siphon, so water will flow against the downward force of gravity an up into the upspout?  
"
98414,1416881096,1,0,Fall: Week 11,,"Some comments to your original post.  
"
98415,1416881152,3,0,Fall: Week 11,,"Deanna,

Some late comments to your original post.
"
98416,1416882234,14,0,Fall: Week 11,,"WoW-  That is the coolest,old set-up !  I am very jealous.  (Your students have no idea)  You replicated just what I was imagining.  I have a couple questions hanging now:   You did seem to have water flowing but I am wondering if that is from the vaporization of water in the siphon tube due to the vacuum.  I had not considered that.  It does not look like a true siphon because it did not look like it was flowing prior to the pump starting.  I am not sure how to set this up without some sort of remote control clamp inside the bell jar.   In a true vacuum, can we assume that water will not stay a liquid for very long?   If it always vaporizes then the siphon will never work truly work. Either way, thanks for putting this into action.   
"
98474,1416958826,8,0,Fall: Week 11,,
98478,1416962861,7,0,Fall: Week 11,,
98479,1416963158,7,0,Fall: Week 11,,"Kathleen,

I really like the idea that you presented about the piglets only being able to spread out a certain distance from one another. I think this is what we were actually trying to express in our response for the week, but you did a much better job describing it! Were thinking that water siphoning from the holding tank increases the size of the corral that the air piglets can roam in. They dont like being piled on top of one another, but they also must not like having too much distance between each other, otherwise water would continue to siphon in a sealed container, making the corral larger for the finite number of air piglets. 
"
98494,1417005123,1,1,Fall: Week 11,"...Paul, Yes, I think the pressure inside the lid is what...","Hi Paul,

  Yes, I think the pressure inside the lid is what it is until its allowed to change.  I think the air pressure would remain constant - without a change, the flow could not continue.  When the hole is poked in it, it allows for air to enter the mechanism and make the siphon begin again.

And, yes to the second question as well.  If the balance of the water in the rainbow remains perfect, the water will remain inside it.  If it shifts in any way, then the water comes out.  At least it did in my primitive experiment.  The pinprick would make the same thing happen that we are talking about in the siphon, it allows that air to enter the system and changes the balance.
"
98501,1417014264,1,0,Fall: Week 11,,
98513,1417025181,9,0,Fall: Week 11,,"to answer your question at the end in a word Chris...yup!
"
98515,1417039448,10,0,Fall: Week 11,,
98516,1417040652,2,0,Fall: Week 11,,
98518,1417042638,9,0,Fall: Week 11,,
98522,1417108950,17,0,Fall: Week 11,,"Some feedback for you---embedded as comments in the Word document.
"
98806,1417466541,7,0,Fall: Week 11,,"The chain anoalogy really helped me to understand that gravity can impact the liquid enough for it to go over the apex.  Thank you for helping me see what was taking weeks for me to understand.  I am still confused by your reasoning with the coral space.  The lack of air, which is caused by the water level lowering to a point where there aren&rsquo;t enough &ldquo;air piglets&rdquo; to fill the greater space. I think I need a picture to help me see this. What is the greater space?
"
99240,1417627119,18,1,Fall: Week 11,,"Response to Colleens Air Piglets explanation:

As I was reading your explanation I was able to visual the scenario of pigs being kept in a pen, (similar to the holding tank) I could see them being pushed/squished against the door of the pen and more pigs being let in the back creating more and more pressure. I agree with what you said about them not enjoying all of that pressure. They want to go to a place where there is less pressure. When the chance arises out they go allowing for more and more piglets to escape. 

Your picture helped to provide a good visual as well.
"
99396,1417637619,19,1,Fall: Week 11,...about a vast amount of pressure is created when the piglets...,"Response to Deanna C:

I can see what you mean about a vast amount of pressure is created when the piglets rush in to the tube. I wonder how much of an effect the size of the tube has on the amount of pressure that is being built up inside the tube. From your description I can see the piglets being crammed into that space.

I agree with you regarding the closed system, piglets are not being pushed or pulled because of the lack of air pressure. 
"
99402,1417660162,9,1,Fall: Week 11,...force of gravity and air pressure was not involved. Now you...,"Greg, thank you for such a thorough explanation of your thoughts.  I would like to know what you are saying in the last few statements.  Originally we talked and you said that the process worked with the force of gravity and air pressure was not involved.  Now you are mentioning pressure.  Air you saying the air pressure is not enough to offset the force of gravity on the downspout, or are you saying air pressure does play a role in this process?
"
99403,1417660496,7,0,Fall: Week 11,,"analogy
"
99406,1417661486,17,0,Fall: Week 11,,
98549,1417356261,1,0,Fall: Week 13,,
98552,1417357786,2,0,Fall: Week 13,,"No cool video today but a surprising result.
"
98555,1417358165,1,0,Fall: Week 13,,"Deanna, 

Just FYI- the chain model refers to how water (liquids) generally dont stretch or compress so if water is flowing one way and no air is entering, the rest of the water gets pulled, sucked or tugged like a chain.   Thats all.
"
98557,1417358833,2,0,Fall: Week 13,,"Paul,

You tested both small hole and larger hole and I understand the results. Did you try leaving both sides equal to see what would happen? I must admit though, I really thought all the liquid would flow down the long side either time. Now that I think about it the results make sense.
"
98558,1417358921,2,0,Fall: Week 13,,"I forgot this. You mentioned a net force equal to zero. Just interested. Will the net force ever truly equal zero or will it always approach zero but never really get there? Seriously I dont know.
"
98559,1417358965,1,0,Fall: Week 13,,"Ok I thought so. Thanks:)
"
98566,1417433527,3,0,Fall: Week 13,,
98814,1417478224,4,0,Fall: Week 13,,"Air piglets explained... (I think...)
"
98815,1417478668,5,0,Fall: Week 13,,
98817,1417480307,6,0,Fall: Week 13,,
99008,1417555351,7,0,Fall: Week 13,,
99025,1417569858,8,0,Fall: Week 13,,
99395,1417635369,9,0,Fall: Week 13,,
99400,1417655676,10,0,Fall: Week 13,,
99401,1417658059,8,0,Fall: Week 13,,"Okay, so I did the experiment.  I put a whole in the top of the tube (with one side of the tube longer) and the water emptied on both ends.  I did not witness any water rising above the apex to the other side.
"
99706,1417910751,1,0,Fall: Week 14,,
